6.820000000000000000e+01 7.170000000000000000e+01 3.800000000000000000e+01 5.820000000000000000e+02
6.820000000000000000e+01 7.370000000000000000e+01 2.400000000000000000e+01 2.215000000000000000e+03
5.700000000000000000e+01 5.800000000000000000e+01 8.200000000000000000e+01 3.670000000000000000e+02
4.860000000000000000e+01 5.340000000000000000e+01 9.000000000000000000e+01 1.008000000000000000e+03
6.700000000000000000e+01 7.300000000000000000e+01 2.600000000000000000e+01 5.432000000000000000e+03
7.450000000000000000e+01 7.920000000000000000e+01 1.200000000000000000e+01 2.696000000000000000e+03
6.810000000000000000e+01 7.650000000000000000e+01 1.000000000000000000e+01 4.014000000000000000e+03
7.420000000000000000e+01 7.800000000000000000e+01 9.000000000000000000e+00 1.983000000000000000e+03
7.540000000000000000e+01 7.980000000000000000e+01 7.000000000000000000e+00 1.145900000000000000e+04
6.980000000000000000e+01 7.600000000000000000e+01 9.000000000000000000e+00 4.450000000000000000e+03
5.130000000000000000e+01 5.450000000000000000e+01 8.900000000000000000e+01 1.170000000000000000e+02
7.300000000000000000e+01 7.830000000000000000e+01 7.000000000000000000e+00 3.319100000000000000e+04
4.870000000000000000e+01 5.200000000000000000e+01 1.060000000000000000e+02 8.930000000000000000e+02
6.890000000000000000e+01 7.310000000000000000e+01 3.400000000000000000e+01 1.508000000000000000e+03
6.730000000000000000e+01 7.250000000000000000e+01 4.600000000000000000e+01 1.565000000000000000e+03
6.470000000000000000e+01 6.730000000000000000e+01 5.400000000000000000e+01 9.730000000000000000e+02
6.650000000000000000e+01 7.250000000000000000e+01 3.900000000000000000e+01 1.660000000000000000e+03
4.840000000000000000e+01 5.160000000000000000e+01 1.070000000000000000e+02 3.880000000000000000e+02
4.910000000000000000e+01 5.210000000000000000e+01 9.800000000000000000e+01 9.600000000000000000e+01
6.390000000000000000e+01 7.500000000000000000e+01 1.200000000000000000e+01 2.433000000000000000e+03
4.840000000000000000e+01 5.160000000000000000e+01 1.070000000000000000e+02 9.600000000000000000e+01
7.060000000000000000e+01 7.490000000000000000e+01 2.000000000000000000e+01 2.593000000000000000e+03
7.300000000000000000e+01 8.010000000000000000e+01 5.000000000000000000e+00 2.445300000000000000e+04
7.460000000000000000e+01 8.290000000000000000e+01 7.000000000000000000e+00 2.644400000000000000e+04
6.980000000000000000e+01 7.530000000000000000e+01 1.000000000000000000e+01 1.976600000000000000e+04
5.380000000000000000e+01 5.720000000000000000e+01 8.500000000000000000e+01 5.007000000000000000e+03
4.540000000000000000e+01 4.870000000000000000e+01 1.220000000000000000e+02 3.210000000000000000e+02
6.850000000000000000e+01 7.670000000000000000e+01 2.300000000000000000e+01 3.430000000000000000e+02
7.340000000000000000e+01 7.990000000000000000e+01 6.000000000000000000e+00 2.963200000000000000e+04
5.620000000000000000e+01 5.990000000000000000e+01 7.300000000000000000e+01 3.970000000000000000e+02
7.550000000000000000e+01 8.060000000000000000e+01 8.000000000000000000e+00 8.684000000000000000e+03
7.210000000000000000e+01 7.880000000000000000e+01 8.000000000000000000e+00 9.145000000000000000e+03
6.470000000000000000e+01 6.980000000000000000e+01 4.000000000000000000e+01 1.392000000000000000e+03
4.600000000000000000e+01 4.700000000000000000e+01 1.240000000000000000e+02 4.420000000000000000e+02
4.240000000000000000e+01 4.520000000000000000e+01 1.320000000000000000e+02 1.310000000000000000e+02
6.110000000000000000e+01 6.790000000000000000e+01 5.800000000000000000e+01 7.260000000000000000e+02
5.280000000000000000e+01 5.600000000000000000e+01 8.200000000000000000e+01 3.860000000000000000e+02
6.750000000000000000e+01 7.230000000000000000e+01 3.500000000000000000e+01 6.970000000000000000e+02
7.610000000000000000e+01 8.180000000000000000e+01 5.000000000000000000e+00 2.289800000000000000e+04
6.450000000000000000e+01 7.380000000000000000e+01 1.400000000000000000e+01 4.325000000000000000e+03
7.740000000000000000e+01 8.120000000000000000e+01 5.000000000000000000e+00 2.621700000000000000e+04
6.210000000000000000e+01 6.270000000000000000e+01 7.200000000000000000e+01 3.650000000000000000e+02
6.330000000000000000e+01 6.700000000000000000e+01 4.800000000000000000e+01 1.019000000000000000e+03
6.850000000000000000e+01 7.000000000000000000e+01 3.900000000000000000e+01 1.544000000000000000e+03
6.090000000000000000e+01 6.390000000000000000e+01 9.500000000000000000e+01 1.130800000000000000e+04
7.400000000000000000e+01 7.940000000000000000e+01 6.000000000000000000e+00 1.741900000000000000e+04
7.570000000000000000e+01 7.950000000000000000e+01 7.000000000000000000e+00 1.673800000000000000e+04
7.510000000000000000e+01 8.140000000000000000e+01 7.000000000000000000e+00 1.912100000000000000e+04
5.000000000000000000e+01 5.220000000000000000e+01 8.600000000000000000e+01 7.360000000000000000e+02
7.240000000000000000e+01 7.680000000000000000e+01 1.200000000000000000e+01 1.779000000000000000e+03
7.690000000000000000e+01 8.290000000000000000e+01 4.000000000000000000e+00 4.171800000000000000e+04
6.770000000000000000e+01 7.180000000000000000e+01 3.000000000000000000e+01 1.228000000000000000e+03
6.280000000000000000e+01 7.250000000000000000e+01 3.400000000000000000e+01 9.950000000000000000e+02
5.230000000000000000e+01 5.570000000000000000e+01 6.500000000000000000e+01 3.300000000000000000e+02
5.800000000000000000e+01 6.300000000000000000e+01 6.500000000000000000e+01 6.540000000000000000e+02
6.890000000000000000e+01 7.510000000000000000e+01 2.200000000000000000e+01 2.710000000000000000e+02
6.880000000000000000e+01 7.600000000000000000e+01 9.000000000000000000e+00 9.736000000000000000e+03
7.410000000000000000e+01 7.820000000000000000e+01 1.400000000000000000e+01 1.575700000000000000e+04
6.340000000000000000e+01 7.190000000000000000e+01 3.900000000000000000e+01 3.310000000000000000e+02
5.200000000000000000e+01 5.500000000000000000e+01 8.600000000000000000e+01 3.590000000000000000e+02
6.250000000000000000e+01 7.430000000000000000e+01 1.600000000000000000e+01 1.764000000000000000e+03
6.810000000000000000e+01 7.170000000000000000e+01 2.900000000000000000e+01 3.114000000000000000e+03
5.730000000000000000e+01 5.990000000000000000e+01 7.200000000000000000e+01 4.860000000000000000e+02
5.000000000000000000e+01 5.300000000000000000e+01 1.530000000000000000e+02 1.124000000000000000e+03
6.390000000000000000e+01 6.750000000000000000e+01 5.600000000000000000e+01 5.498000000000000000e+03
6.490000000000000000e+01 7.600000000000000000e+01 1.300000000000000000e+01 1.595000000000000000e+03
7.310000000000000000e+01 7.970000000000000000e+01 6.000000000000000000e+00 3.510900000000000000e+04
7.030000000000000000e+01 7.470000000000000000e+01 2.300000000000000000e+01 1.660000000000000000e+03
5.700000000000000000e+01 6.000000000000000000e+01 7.700000000000000000e+01 2.150000000000000000e+02
4.030000000000000000e+01 4.110000000000000000e+01 1.420000000000000000e+02 1.420000000000000000e+02
6.990000000000000000e+01 7.430000000000000000e+01 1.100000000000000000e+01 4.313000000000000000e+03
6.570000000000000000e+01 6.330000000000000000e+01 4.900000000000000000e+01 1.079000000000000000e+03
4.640000000000000000e+01 4.970000000000000000e+01 1.490000000000000000e+02 2.230000000000000000e+02
7.460000000000000000e+01 7.910000000000000000e+01 8.000000000000000000e+00 8.793000000000000000e+03
5.910000000000000000e+01 6.300000000000000000e+01 2.600000000000000000e+01 1.649000000000000000e+03
7.370000000000000000e+01 8.030000000000000000e+01 7.000000000000000000e+00 1.271700000000000000e+04
5.190000000000000000e+01 5.510000000000000000e+01 9.200000000000000000e+01 4.010000000000000000e+02
6.830000000000000000e+01 7.500000000000000000e+01 1.500000000000000000e+01 3.508000000000000000e+03
6.950000000000000000e+01 7.550000000000000000e+01 3.100000000000000000e+01 2.700000000000000000e+03
6.440000000000000000e+01 6.880000000000000000e+01 2.000000000000000000e+01 2.104000000000000000e+03
6.350000000000000000e+01 7.150000000000000000e+01 2.600000000000000000e+01 3.830000000000000000e+02
6.430000000000000000e+01 6.730000000000000000e+01 5.200000000000000000e+01 3.880000000000000000e+02
6.480000000000000000e+01 6.850000000000000000e+01 5.100000000000000000e+01 1.265000000000000000e+03
4.550000000000000000e+01 4.840000000000000000e+01 1.100000000000000000e+02 7.700000000000000000e+01
5.850000000000000000e+01 6.180000000000000000e+01 7.800000000000000000e+01 2.399000000000000000e+03
5.470000000000000000e+01 5.660000000000000000e+01 6.000000000000000000e+01 2.059000000000000000e+03
5.760000000000000000e+01 5.710000000000000000e+01 8.200000000000000000e+01 2.030000000000000000e+02
7.500000000000000000e+01 8.060000000000000000e+01 6.000000000000000000e+00 2.563500000000000000e+04
7.340000000000000000e+01 7.930000000000000000e+01 1.000000000000000000e+01 9.039000000000000000e+03
7.090000000000000000e+01 7.590000000000000000e+01 1.800000000000000000e+01 1.945000000000000000e+04
7.470000000000000000e+01 7.970000000000000000e+01 7.000000000000000000e+00 1.686600000000000000e+04
6.580000000000000000e+01 7.060000000000000000e+01 4.400000000000000000e+01 4.640000000000000000e+02
4.690000000000000000e+01 5.020000000000000000e+01 1.140000000000000000e+02 2.070000000000000000e+02
5.080000000000000000e+01 5.400000000000000000e+01 7.700000000000000000e+01 5.870000000000000000e+02
7.480000000000000000e+01 8.060000000000000000e+01 5.000000000000000000e+00 3.373400000000000000e+04
6.890000000000000000e+01 7.330000000000000000e+01 2.500000000000000000e+01 6.232000000000000000e+03
6.290000000000000000e+01 6.510000000000000000e+01 7.400000000000000000e+01 5.040000000000000000e+02
6.500000000000000000e+01 6.900000000000000000e+01 2.500000000000000000e+01 6.417000000000000000e+03
7.180000000000000000e+01 7.640000000000000000e+01 2.100000000000000000e+01 2.934000000000000000e+03
5.720000000000000000e+01 5.870000000000000000e+01 6.100000000000000000e+01 1.083000000000000000e+03
6.750000000000000000e+01 7.200000000000000000e+01 3.900000000000000000e+01 1.860000000000000000e+03
6.590000000000000000e+01 7.090000000000000000e+01 4.500000000000000000e+01 2.497000000000000000e+03
6.660000000000000000e+01 7.020000000000000000e+01 3.500000000000000000e+01 1.093000000000000000e+03
6.670000000000000000e+01 7.570000000000000000e+01 1.300000000000000000e+01 3.058000000000000000e+03
7.180000000000000000e+01 7.890000000000000000e+01 8.000000000000000000e+00 1.042800000000000000e+04
7.250000000000000000e+01 8.050000000000000000e+01 9.000000000000000000e+00 1.221300000000000000e+04
7.000000000000000000e+01 7.540000000000000000e+01 1.700000000000000000e+01 1.401300000000000000e+04
7.090000000000000000e+01 7.980000000000000000e+01 7.000000000000000000e+00 1.185400000000000000e+04
6.600000000000000000e+01 7.320000000000000000e+01 2.400000000000000000e+01 1.570000000000000000e+03
5.800000000000000000e+01 7.150000000000000000e+01 1.900000000000000000e+01 2.451000000000000000e+03
4.080000000000000000e+01 4.340000000000000000e+01 1.250000000000000000e+02 2.380000000000000000e+02
6.740000000000000000e+01 7.040000000000000000e+01 2.500000000000000000e+01 4.819000000000000000e+03
6.800000000000000000e+01 7.480000000000000000e+01 1.800000000000000000e+01 3.183000000000000000e+03
6.750000000000000000e+01 7.110000000000000000e+01 5.800000000000000000e+01 1.106000000000000000e+03
6.990000000000000000e+01 7.340000000000000000e+01 2.300000000000000000e+01 6.583000000000000000e+03
5.030000000000000000e+01 5.230000000000000000e+01 6.200000000000000000e+01 5.720000000000000000e+02
6.530000000000000000e+01 7.410000000000000000e+01 1.200000000000000000e+01 7.272000000000000000e+03
3.600000000000000000e+01 3.910000000000000000e+01 1.690000000000000000e+02 2.930000000000000000e+02
7.510000000000000000e+01 7.950000000000000000e+01 5.000000000000000000e+00 2.558100000000000000e+04
6.700000000000000000e+01 7.580000000000000000e+01 1.200000000000000000e+01 3.266000000000000000e+03
6.920000000000000000e+01 7.780000000000000000e+01 7.000000000000000000e+00 9.652000000000000000e+03
6.960000000000000000e+01 7.390000000000000000e+01 2.300000000000000000e+01 6.860000000000000000e+02
4.740000000000000000e+01 5.060000000000000000e+01 1.120000000000000000e+02 1.190000000000000000e+02
6.230000000000000000e+01 6.830000000000000000e+01 4.800000000000000000e+01 3.230000000000000000e+03
7.450000000000000000e+01 8.150000000000000000e+01 7.000000000000000000e+00 1.411100000000000000e+04
7.090000000000000000e+01 7.540000000000000000e+01 1.500000000000000000e+01 7.160000000000000000e+02
5.360000000000000000e+01 5.640000000000000000e+01 7.100000000000000000e+01 3.600000000000000000e+01
6.900000000000000000e+01 7.400000000000000000e+01 2.400000000000000000e+01 9.670000000000000000e+02
5.770000000000000000e+01 6.230000000000000000e+01 6.500000000000000000e+01 1.389000000000000000e+03
7.620000000000000000e+01 8.080000000000000000e+01 5.000000000000000000e+00 2.625300000000000000e+04
7.530000000000000000e+01 8.180000000000000000e+01 5.000000000000000000e+00 4.241600000000000000e+04
6.670000000000000000e+01 7.120000000000000000e+01 3.300000000000000000e+01 3.573000000000000000e+03
6.420000000000000000e+01 7.020000000000000000e+01 5.600000000000000000e+01 1.220000000000000000e+02
5.000000000000000000e+01 5.280000000000000000e+01 8.000000000000000000e+01 1.390000000000000000e+02
6.630000000000000000e+01 7.230000000000000000e+01 3.000000000000000000e+01 2.896000000000000000e+03
4.880000000000000000e+01 5.150000000000000000e+01 8.600000000000000000e+01 3.220000000000000000e+02
6.700000000000000000e+01 7.100000000000000000e+01 3.000000000000000000e+00 1.787000000000000000e+03
7.150000000000000000e+01 7.620000000000000000e+01 1.400000000000000000e+01 4.083000000000000000e+03
6.840000000000000000e+01 7.070000000000000000e+01 3.700000000000000000e+01 2.030000000000000000e+03
6.650000000000000000e+01 7.170000000000000000e+01 4.400000000000000000e+01 2.814000000000000000e+03
6.120000000000000000e+01 6.800000000000000000e+01 5.700000000000000000e+01 3.210000000000000000e+02
4.040000000000000000e+01 4.230000000000000000e+01 1.130000000000000000e+02 3.050000000000000000e+02
6.360000000000000000e+01 7.400000000000000000e+01 1.800000000000000000e+01 6.940000000000000000e+02
7.390000000000000000e+01 7.650000000000000000e+01 1.500000000000000000e+01 1.769000000000000000e+04
7.450000000000000000e+01 7.980000000000000000e+01 6.000000000000000000e+00 1.891300000000000000e+04
7.340000000000000000e+01 8.010000000000000000e+01 7.000000000000000000e+00 2.603700000000000000e+04
6.960000000000000000e+01 7.610000000000000000e+01 1.700000000000000000e+01 5.602000000000000000e+03
6.430000000000000000e+01 7.070000000000000000e+01 4.300000000000000000e+01 4.350000000000000000e+02
6.550000000000000000e+01 6.950000000000000000e+01 3.800000000000000000e+01 1.289000000000000000e+03
7.000000000000000000e+01 7.570000000000000000e+01 2.100000000000000000e+01 3.496000000000000000e+03
6.490000000000000000e+01 6.960000000000000000e+01 3.700000000000000000e+01 2.700000000000000000e+02
5.740000000000000000e+01 5.840000000000000000e+01 8.000000000000000000e+01 7.320000000000000000e+02
6.980000000000000000e+01 7.530000000000000000e+01 1.900000000000000000e+01 1.487000000000000000e+03
4.220000000000000000e+01 4.370000000000000000e+01 1.030000000000000000e+02 3.820000000000000000e+02
4.760000000000000000e+01 4.940000000000000000e+01 6.800000000000000000e+01 7.860000000000000000e+02
